key,value,formatted,unit,source,note,module,macroname
pums_austin_creative_meanpernp_emp,67676.54384122453,"$67,700",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Mean personal earnings from work, zero and negative earners included. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMeanpernpEmp
pums_austin_creative_meanpernp_emp_moe,5600.673885377045,"+/- $5,600","2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean personal earnings from work, zero and negative earners included. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMeanpernpEmpMoe
pums_austin_creative_meanpernp_pos,68212.35358311354,"$68,200",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Mean personal earnings from work. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMeanpernpPos
pums_austin_creative_meanpernp_pos_moe,5739.820938893749,"+/- $5,700","2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean personal earnings from work. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMeanpernpPosMoe
pums_austin_creative_meanpincp_emp,72329.74734298144,"$72,300",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Mean total personal income. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMeanpincpEmp
pums_austin_creative_meanpincp_emp_moe,6087.18159346994,"+/- $6,100","2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean total personal income. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMeanpincpEmpMoe
pums_austin_creative_meanpincp_pos,72899.86934269109,"$72,900",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Mean total personal income. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMeanpincpPos
pums_austin_creative_meanpincp_pos_moe,6228.507317632773,"+/- $6,200","2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean total personal income. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMeanpincpPosMoe
pums_austin_creative_medpernp_emp,52132.18152622582,"$52,100",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Median personal earnings from work, zero and negative earners included. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMedpernpEmp
pums_austin_creative_medpernp_emp_moe,4823.345122239923,"+/- $4,800","2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median personal earnings from work, zero and negative earners included. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMedpernpEmpMoe
pums_austin_creative_medpernp_pos,52132.18152622582,"$52,100",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"HEADLINE earnings figure. Median personal earnings from work. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMedpernpPos
pums_austin_creative_medpernp_pos_moe,5594.938896372535,"+/- $5,600","2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. HEADLINE earnings figure. Median personal earnings from work. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMedpernpPosMoe
pums_austin_creative_medpincp_emp,53919.23727806058,"$53,900",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Median total personal income. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMedpincpEmp
pums_austin_creative_medpincp_emp_moe,5115.786823683991,"+/- $5,100","2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median total personal income. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMedpincpEmpMoe
pums_austin_creative_medpincp_pos,55144.67448892559,"$55,100",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Median total personal income on the same base as the headline earnings figure, so the earnings-to-income gap is not a base artefact. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMedpincpPos
pums_austin_creative_medpincp_pos_moe,4798.973795124925,"+/- $4,800","2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median total personal income on the same base as the headline earnings figure, so the earnings-to-income gap is not a base artefact. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsAustinCreativeMedpincpPosMoe
pums_austin_creative_medwkhp,40,40,usual hours per week,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Median usual hours worked per week (WKHP). Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.",pums,NPumsAustinCreativeMedwkhp
pums_austin_creative_medwkwn,52,52,weeks worked in past 12 months,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Median weeks worked in the past 12 months (WKWN). Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.",pums,NPumsAustinCreativeMedwkwn
pums_austin_creative_n_emp,667,667,unweighted person records,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.",pums,NPumsAustinCreativeNEmp
pums_austin_creative_n_pos,663,663,unweighted person records,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records.",pums,NPumsAustinCreativeNPos
pums_austin_creative_nonposearn,.73199237251645,0.7%,percent,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Share of employed people reporting zero or negative earnings from work. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.",pums,NPumsAustinCreativeNonposearn
pums_austin_creative_nonposearn_moe,.73976336283859,+/- 0.7 points,"percentage points, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share of employed people reporting zero or negative earnings from work. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.",pums,NPumsAustinCreativeNonposearnMoe
pums_austin_creative_privcov,85.15716306821676,85.2%,percent,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Share with private coverage (PRIVCOV = 1). Private and public overlap, so the two shares do not sum to the any-coverage share. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.",pums,NPumsAustinCreativePrivcov
pums_austin_creative_privcov_moe,2.98384365497513,+/- 3.0 points,"percentage points, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with private coverage (PRIVCOV = 1). Private and public overlap, so the two shares do not sum to the any-coverage share. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.",pums,NPumsAustinCreativePrivcovMoe
pums_austin_creative_pubcov,6.95700313711017,7.0%,percent,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Share with public coverage (PUBCOV = 1). Private and public overlap. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.",pums,NPumsAustinCreativePubcov
pums_austin_creative_pubcov_moe,2.71161294965149,+/- 2.7 points,"percentage points, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with public coverage (PUBCOV = 1). Private and public overlap. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.",pums,NPumsAustinCreativePubcovMoe
pums_austin_creative_selfemp,40.11810297102786,40.1%,percent,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Share self-employed, COW 6 (unincorporated) or 7 (incorporated). Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.",pums,NPumsAustinCreativeSelfemp
pums_austin_creative_selfemp_moe,4.72413013108632,+/- 4.7 points,"percentage points, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share self-employed, COW 6 (unincorporated) or 7 (incorporated). Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.",pums,NPumsAustinCreativeSelfempMoe
pums_austin_creative_wtd_emp,16257,"16,257",people,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Weighted denominator for every EMP-base figure in this cell. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.",pums,NPumsAustinCreativeWtdEmp
