key,value,formatted,unit,source,note,module
"pums_tx_allwork_n_pos","554672","554,672","unweighted person records","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records.","pums"
"pums_tx_allwork_wtd_emp","13595139","13,595,139","people","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Weighted denominator for every EMP-base figure in this cell. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.","pums"
"pums_tx_allwork_meanpincp_emp","73018.89556267795","$73,000","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean total personal income. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_meanpincp_emp_moe","232.1340096022805","+/- $200","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean total personal income. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_meanpernp_emp","70321.78701312342","$70,300","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean personal earnings from work, zero and negative earners included. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_meanpernp_emp_moe","216.1739583627681","+/- $200","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean personal earnings from work, zero and negative earners included. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_selfemp","9.84220904251144","9.8%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share self-employed, COW 6 (unincorporated) or 7 (incorporated). Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.","pums"
"pums_tx_allwork_selfemp_moe",".10418759932175","+/- 0.1 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share self-employed, COW 6 (unincorporated) or 7 (incorporated). Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.","pums"
"pums_tx_allwork_hicov","80.29120555516204","80.3%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share with any health insurance (HICOV = 1). Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.","pums"
"pums_tx_allwork_hicov_moe",".17496432607278","+/- 0.2 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with any health insurance (HICOV = 1). Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.","pums"
"pums_tx_allwork_privcov","76.48220441144441","76.5%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share with private coverage (PRIVCOV = 1). Private and public overlap, so the two shares do not sum to the any-coverage share. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.","pums"
"pums_tx_allwork_privcov_moe",".18770960804934","+/- 0.2 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with private coverage (PRIVCOV = 1). Private and public overlap, so the two shares do not sum to the any-coverage share. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.","pums"
"pums_tx_allwork_pubcov","6.5919223039941","6.6%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share with public coverage (PUBCOV = 1). Private and public overlap. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.","pums"
"pums_tx_allwork_pubcov_moe",".08387753670981","+/- 0.1 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with public coverage (PUBCOV = 1). Private and public overlap. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.","pums"
"pums_tx_allwork_lt10k","8.14733118947883","8.1%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning under 10,000 dollars from work in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_lt10k_moe",".08768806557229","+/- 0.1 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 10,000 dollars from work in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_lt25k","22.76048078655172","22.8%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning under 25,000 dollars from work in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_lt25k_moe",".13574900933466","+/- 0.1 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 25,000 dollars from work in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_lt50k","49.95610563452128","50.0%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning under 50,000 dollars from work in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_lt50k_moe",".1567067128046","+/- 0.2 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 50,000 dollars from work in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_ltmusiccensus","12.10262726993817","12.1%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning less than the 2013 Austin Music Census 10,000 dollar line restated in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_ltmusiccensus_moe",".10602692434783","+/- 0.1 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning less than the 2013 Austin Music Census 10,000 dollar line restated in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_nonposearn",".06642815494568","0.1%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share of employed people reporting zero or negative earnings from work. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.","pums"
"pums_tx_allwork_nonposearn_moe",".00739756316501","+/- 0.0 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share of employed people reporting zero or negative earnings from work. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.","pums"
"pums_tx_allwork_wtd_pos","13586108","13,586,108","people","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Weighted denominator for every POS-base figure in this cell. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records.","pums"
"pums_tx_allwork_meanpernp_pos","70372.49001684644","$70,400","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean personal earnings from work. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_meanpernp_pos_moe","216.0062665242561","+/- $200","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean personal earnings from work. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_meanpincp_pos","73064.86500203855","$73,100","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean total personal income. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_meanpincp_pos_moe","231.8609527872472","+/- $200","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean total personal income. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_medpincp_emp","51454.57562093061","$51,500","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median total personal income. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_medpincp_emp_moe","223.5052431836954","+/- $200","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median total personal income. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_medpernp_emp","50046.89426517679","$50,000","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median personal earnings from work, zero and negative earners included. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_medpernp_emp_moe","206.4429331032564","+/- $200","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median personal earnings from work, zero and negative earners included. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_medpernp_pos","50046.89426517679","$50,000","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","HEADLINE earnings figure. Median personal earnings from work. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_tx_allwork_medpernp_pos_moe","40.41248229053919","+/- $0","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. HEADLINE earnings figure. Median personal earnings from work. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
